Name,Website,RawText
Fortress of Louisbourg National Historic Site,https://www.pc.gc.ca/en/lhn-nhs/ns/louisbourg,"Fortress of Louisbourg National Historic Site
259 PARK SERVICE ROAD
LOUISBOURG, Nova Scotia B1C 2L2
Canada
https://www.pc.gc.ca/en/lhn-nhs/ns/louisbourg
(902) 733-3552

Notes/Details
Category : Cultural history: Military

Read More"
Fortune Head Geology Center,https://www.fortunehead.com/,"Fortune Head Geology Center
49-51 BUNKERHILL ROAD
FORTUNE, Newfoundland & Labrador A0E 1P0
Canada
https://www.fortunehead.com/
(709) 832-3569 | (709) 832-7695

Notes/Details
Category :

Read More"
FortWhyte Alive,https://www.fortwhyte.org/,"FortWhyte Alive
1961 MCCREARY ROAD
WINNIPEG, Manitoba R3P 2K9
Canada
https://www.fortwhyte.org/
(204) 989-8355

Notes/Details
Category : Museums of Nature and Natural History: Garden or Park

Read More"
Forwarders' Museum,http://www.prescott.ca/en/play-here/Forwarders-Museum.asp," 

Forwarders' Museum
201 WATER STREET
PRESCOTT, Ontario K0E 1T0
Canada
http://www.prescott.ca/en/play-here/Forwarders-Museum.asp
(613) 925-2812

Notes/Details
Category : Cultural history: Community/Regional

Read More
Fossilarium de Notre-Dame-du-nord
5 RUE PRINCIPALE-SUD
NOTRE-DAME-DU-NORD, Quebec J0Z 3B0
Canada
http://www.fossiles.ca/en/home/
(819) 723-2500

Notes/Details
Category :

Read More
Founders' Museum & Pioneer Village
3190 HIGHWAY 61 SOUTH
THUNDER BAY, Ontario P7C 4V2
Canada
https://www.oliverpaipoonge.ca/living/museums/founders-museum-pioneer-village
(807) 475-7424

Notes/Details
Category : Cultural history: Community/Regional

Read More
Franco-Ontarian Heritage Network
2445, BOULEVARD ST-LAURENT, ROOM B181
OTTAWA, Ontario K1G 6C3
Canada
http://www.ropfo.ca/
(613) 729-5769

Notes/Details
Category :

Read More
Frank Slide Interpretive Centre
1.5 KM OFF HIGHWAY #3
CROWSNEST PASS, Alberta T0K 0E0
Canada
https://frankslide.ca/
(403) 562-7388

Notes/Details
Category : Museums of Nature and Natural History: Garden or Park

Read More
Fraser Heritage Society
215 KILBY ROAD
HARRISON MILLS, British Columbia V0M 1L0
Canada
http://kilby.ca/about/administration/
(604) 796-0414

Notes/Details
Category :

Read More
Fraser Lake Museum
YELLOWHEAD HIGHWAY 16
FRASER LAKE, British Columbia V0J 1S0
Canada
http://salmontrails.com/culture/fraser-lake-museum
(250) 699-6257

Notes/Details
Category : Cultural history: Community/Regional

Read More
Fraser River Discovery Centre
788 QUAYSIDE DRIVE
NEW WESTMINSTER, British Columbia V3M 6Z6
Canada
https://fraserriverdiscovery.org/
(604) 521 8401

Notes/Details
Category : Cultural history: Community/Regional

Read More
Fred Light Museum
11 20TH STREET
BATTLEFORD, Saskatchewan S0M 0E0
Canada
https://fredlightmuseum.webs.com/
(306) 937-7111

Notes/Details
Category : Cultural history: Community/Regional

Read More
Fredericton North Heritage Association Ltd.
59 ASHFIELD STREET
FREDERICTON, New Brunswick E3A 3E9 
Canada
http://www.frederictonnorthheritage.com/


Notes/Details
Category :

Read More"
Forwarders' Museum,http://www.prescott.ca/en/play-here/Forwarders-Museum.asp,"Forwarders' Museum
201 WATER STREET
PRESCOTT, Ontario K0E 1T0
Canada
http://www.prescott.ca/en/play-here/Forwarders-Museum.asp
(613) 925-2812

Notes/Details
Category : Cultural history: Community/Regional

Read More"
Fossilarium de Notre-Dame-du-nord,http://www.fossiles.ca/en/home/,"Fossilarium de Notre-Dame-du-nord
5 RUE PRINCIPALE-SUD
NOTRE-DAME-DU-NORD, Quebec J0Z 3B0
Canada
http://www.fossiles.ca/en/home/
(819) 723-2500

Notes/Details
Category :

Read More"
Founders' Museum & Pioneer Village,https://www.oliverpaipoonge.ca/living/museums/founders-museum-pioneer-village,"Founders' Museum & Pioneer Village
3190 HIGHWAY 61 SOUTH
THUNDER BAY, Ontario P7C 4V2
Canada
https://www.oliverpaipoonge.ca/living/museums/founders-museum-pioneer-village
(807) 475-7424

Notes/Details
Category : Cultural history: Community/Regional

Read More"
Franco-Ontarian Heritage Network,http://www.ropfo.ca/,"Franco-Ontarian Heritage Network
2445, BOULEVARD ST-LAURENT, ROOM B181
OTTAWA, Ontario K1G 6C3
Canada
http://www.ropfo.ca/
(613) 729-5769

Notes/Details
Category :

Read More"
Frank Slide Interpretive Centre,https://frankslide.ca/,"Frank Slide Interpretive Centre
1.5 KM OFF HIGHWAY #3
CROWSNEST PASS, Alberta T0K 0E0
Canada
https://frankslide.ca/
(403) 562-7388

Notes/Details
Category : Museums of Nature and Natural History: Garden or Park

Read More"
Fraser Heritage Society,http://kilby.ca/about/administration/,"Fraser Heritage Society
215 KILBY ROAD
HARRISON MILLS, British Columbia V0M 1L0
Canada
http://kilby.ca/about/administration/
(604) 796-0414

Notes/Details
Category :

Read More"
Fraser Lake Museum,http://salmontrails.com/culture/fraser-lake-museum,"Fraser Lake Museum
YELLOWHEAD HIGHWAY 16
FRASER LAKE, British Columbia V0J 1S0
Canada
http://salmontrails.com/culture/fraser-lake-museum
(250) 699-6257

Notes/Details
Category : Cultural history: Community/Regional

Read More"
Fraser River Discovery Centre,https://fraserriverdiscovery.org/,"Fraser River Discovery Centre
788 QUAYSIDE DRIVE
NEW WESTMINSTER, British Columbia V3M 6Z6
Canada
https://fraserriverdiscovery.org/
(604) 521 8401

Notes/Details
Category : Cultural history: Community/Regional

Read More"
Fred Light Museum,https://fredlightmuseum.webs.com/,"Fred Light Museum
11 20TH STREET
BATTLEFORD, Saskatchewan S0M 0E0
Canada
https://fredlightmuseum.webs.com/
(306) 937-7111

Notes/Details
Category : Cultural history: Community/Regional

Read More"
Fredericton North Heritage Association Ltd.,http://www.frederictonnorthheritage.com/,"Fredericton North Heritage Association Ltd.
59 ASHFIELD STREET
FREDERICTON, New Brunswick E3A 3E9 
Canada
http://www.frederictonnorthheritage.com/


Notes/Details
Category :

Read More"
Fredericton Region Museum,https://www.frederictonregionmuseum.com/," 

Fredericton Region Museum
571 QUEEN STREET
FREDERICTON, New Brunswick E3B 5C8
Canada
https://www.frederictonregionmuseum.com/
(506) 455-6041

Notes/Details
Category : Cultural history: Community/Regional

Read More
Free Meeting House
20 MOUNTAIN ROAD
MONCTON, New Brunswick E1C 2G8
Canada
https://www.resurgo.ca/our-heritage-landmarks#8
(506) 856-4383

Notes/Details
Category :

Read More
French Shore Interpretation Centre
ROUTE 434
CONCHE, Newfoundland & Labrador A0K 1Y0
Canada
https://www.newfoundlandlabrador.com/plan-and-book/attractions/211190
(709) 622-3500

Notes/Details
Category : Cultural history: Community/Regional

Read More
Frenchman Butte Heritage Centre (Frenchman Butte Museum Society)
10 KM NORTH OFF OF HIGHWAY #3
FRENCHMAN BUTTE, Saskatchewan S0M 0W0
Canada
https://www.frenchmanbuttemuseum.ca/
(306) 344-4478

Notes/Details
Category : Cultural history: Community/Regional

Read More
Friends of HMCS Haida
658 CATHARINE STREET NORTH
HAMILTON, Ontario L8L 4V7
Canada
http://www.hmcshaida.com/
(905) 523-0682

Notes/Details
Category : Cultural history: Maritime Cultural history: Military

Read More
Friends of Jasper National Park
500 CONNAUGHT DRIVE
JASPER, Alberta T0E 1E0
Canada
https://www.friendsofjasper.com/ca/
(780) 852-4767

Notes/Details
Category :

Read More
Frontenac County Schools Museum
414 REGENT STREET
KINGSTON, Ontario K7K 5R1
Canada
https://www.fcsmuseum.com/
(613) 544-9113

Notes/Details
Category : Cultural history: Community/Regional

Read More
Fultz House Museum
33 SACKVILLE DRIVE
LOWER SACKVILLE, Nova Scotia B4C 2S8
Canada
http://www.fultzhouse.ca/
(902) 865-3794

Notes/Details
Category : Cultural history: Community/Regional Cultural history: Historic House

Read More
Fundy Geological Museum
162 TWO ISLANDS ROAD
PARRSBORO, Nova Scotia B0M 1S0
Canada
https://fundygeological.novascotia.ca/
(902) 254-3814

Notes/Details
Category :

Read More
Fundy National Park
NEAR THE VILLAGE OF ALMA, ON PROVINCIAL HIGHWAY 114.
MONCTON, New Brunswick E4H 4V2
Canada
https://www.pc.gc.ca/en/pn-np/nb/fundy/visit
(506) 887-6000

Notes/Details
Category : Museums of Nature and Natural History: Garden or Park

Read More"
Fredericton Region Museum,https://www.frederictonregionmuseum.com/,"Fredericton Region Museum
571 QUEEN STREET
FREDERICTON, New Brunswick E3B 5C8
Canada
https://www.frederictonregionmuseum.com/
(506) 455-6041

Notes/Details
Category : Cultural history: Community/Regional

Read More"
Free Meeting House,https://www.resurgo.ca/our-heritage-landmarks#8,"Free Meeting House
20 MOUNTAIN ROAD
MONCTON, New Brunswick E1C 2G8
Canada
https://www.resurgo.ca/our-heritage-landmarks#8
(506) 856-4383

Notes/Details
Category :

Read More"
French Shore Interpretation Centre,https://www.newfoundlandlabrador.com/plan-and-book/attractions/211190,"French Shore Interpretation Centre
ROUTE 434
CONCHE, Newfoundland & Labrador A0K 1Y0
Canada
https://www.newfoundlandlabrador.com/plan-and-book/attractions/211190
(709) 622-3500

Notes/Details
Category : Cultural history: Community/Regional

Read More"
Frenchman Butte Heritage Centre (Frenchman Butte Museum Society),https://www.frenchmanbuttemuseum.ca/,"Frenchman Butte Heritage Centre (Frenchman Butte Museum Society)
10 KM NORTH OFF OF HIGHWAY #3
FRENCHMAN BUTTE, Saskatchewan S0M 0W0
Canada
https://www.frenchmanbuttemuseum.ca/
(306) 344-4478

Notes/Details
Category : Cultural history: Community/Regional

Read More"
Friends of HMCS Haida,http://www.hmcshaida.com/,"Friends of HMCS Haida
658 CATHARINE STREET NORTH
HAMILTON, Ontario L8L 4V7
Canada
http://www.hmcshaida.com/
(905) 523-0682

Notes/Details
Category : Cultural history: Maritime Cultural history: Military

Read More"
Friends of Jasper National Park,https://www.friendsofjasper.com/ca/,"Friends of Jasper National Park
500 CONNAUGHT DRIVE
JASPER, Alberta T0E 1E0
Canada
https://www.friendsofjasper.com/ca/
(780) 852-4767

Notes/Details
Category :

Read More"
Frontenac County Schools Museum,https://www.fcsmuseum.com/,"Frontenac County Schools Museum
414 REGENT STREET
KINGSTON, Ontario K7K 5R1
Canada
https://www.fcsmuseum.com/
(613) 544-9113

Notes/Details
Category : Cultural history: Community/Regional

Read More"
Fultz House Museum,http://www.fultzhouse.ca/,"Fultz House Museum
33 SACKVILLE DRIVE
LOWER SACKVILLE, Nova Scotia B4C 2S8
Canada
http://www.fultzhouse.ca/
(902) 865-3794

Notes/Details
Category : Cultural history: Community/Regional Cultural history: Historic House

Read More"
Fundy Geological Museum,https://fundygeological.novascotia.ca/,"Fundy Geological Museum
162 TWO ISLANDS ROAD
PARRSBORO, Nova Scotia B0M 1S0
Canada
https://fundygeological.novascotia.ca/
(902) 254-3814

Notes/Details
Category :

Read More"
Fundy National Park,https://www.pc.gc.ca/en/pn-np/nb/fundy/visit,"Fundy National Park
NEAR THE VILLAGE OF ALMA, ON PROVINCIAL HIGHWAY 114.
MONCTON, New Brunswick E4H 4V2
Canada
https://www.pc.gc.ca/en/pn-np/nb/fundy/visit
(506) 887-6000

Notes/Details
Category : Museums of Nature and Natural History: Garden or Park

Read More"
Fundy Trail,https://fundytrailparkway.com/," 

Fundy Trail
3 FUNDY TRAIL PARKWAY
SALMON RIVER, New Brunswick E5R 1W4
Canada
https://fundytrailparkway.com/
(506) 833-2019

Notes/Details
Category : Museums of Nature and Natural History: Garden or Park

Read More
Gabriola Museum (Gabriola Historical Museum Society)
505 SOUTH ROAD
GABRIOLA ISLAND, British Columbia V0R 1X0
Canada
https://gabriolamuseum.org/
(250) 247-9987

Notes/Details
Category : Cultural history: Community/Regional

Read More
Galerie Colline
195 BOULEVARD HÉBERT
EDMUNDSTON, New Brunswick E3V 2S8
Canada
http://www.galeriecolline.com/
(506) 737-5282

Notes/Details
Category : Art gallery: Contemporary

Read More
Galerie d'art Desjardins
175, RUE RINGUET
DRUMMONDVILLE, Quebec J2C 2P7
Canada
http://www.artsdrummondville.com/spectacles-drummondville/galerie-dart/presentation
(819) 477-5518

Notes/Details
Category : Art gallery: Contemporary

Read More
Galerie d'art du centre culturel de l'Université de Sherbrooke
2500, BOULEVARD DE L'UNIVERSITÉ
SHERBROOKE, Quebec J1K 2R1
Canada
https://www.centrecultureludes.ca/billet-spectacle/galerie-dart-de-luniversite-de-sherbrooke/expositions.aspx/
(819) 820-1000

Notes/Details
Category : Art gallery: Contemporary

Read More
Galerie d'art du Parc
864, RUE DES URSULINES
TROIS-RIVIÈRES, Quebec G9A 5C1
Canada
http://www.galeriedartduparc.qc.ca/accueil
(819) 374-2355

Notes/Details
Category : Art gallery

Read More
Galerie d'Art du Vieux Presbytère
505-A, ROUTE DE LA MER
SAINTE-FLAVIE, Quebec G0J 2L0
Canada
http://www.sainte-flavie.net/attraits/attraits-galeries-d-a/110-galerie-d-art-du-centre-culturel-du-vieux-presbytere
(418) 775-7050 x144

Notes/Details
Category : Art gallery

Read More
Galerie d'art l'Union-Vie du Centre culturel de Drummondville
175 RUE RINGUET
DRUMMONDVILLE, Quebec J2C 2P7
Canada
http://www.artsdrummondville.com/spectacles-drummondville/galerie-dart/presentation
(800) 265-5412

Notes/Details
Category : Art gallery: Contemporary

Read More
Galerie d'art Louise et Reuben-Cohen de l'Université de Moncton
405 UNIVERSITÉ AVENUE
MONCTON, New Brunswick E1A 3E9
Canada
https://www.umoncton.ca/umcm-ga/
(506) 858-4088

Notes/Details
Category : Art gallery: Contemporary

Read More
Galerie de l'UQAM
PAVILLON JUDITH-JASMIN UNIVERSITÉ DU QUÉBEC A MONTRÉAL, 1400, RUE BERRI
MONTRÉAL, Quebec H3C 3P8
Canada
https://galerie.uqam.ca/
(514) 987-6150

Notes/Details
Category : Art gallery

Read More"
Fundy Trail,https://fundytrailparkway.com/,"Fundy Trail
3 FUNDY TRAIL PARKWAY
SALMON RIVER, New Brunswick E5R 1W4
Canada
https://fundytrailparkway.com/
(506) 833-2019

Notes/Details
Category : Museums of Nature and Natural History: Garden or Park

Read More"
Gabriola Museum (Gabriola Historical Museum Society),https://gabriolamuseum.org/,"Gabriola Museum (Gabriola Historical Museum Society)
505 SOUTH ROAD
GABRIOLA ISLAND, British Columbia V0R 1X0
Canada
https://gabriolamuseum.org/
(250) 247-9987

Notes/Details
Category : Cultural history: Community/Regional

Read More"
Galerie Colline,http://www.galeriecolline.com/,"Galerie Colline
195 BOULEVARD HÉBERT
EDMUNDSTON, New Brunswick E3V 2S8
Canada
http://www.galeriecolline.com/
(506) 737-5282

Notes/Details
Category : Art gallery: Contemporary

Read More"
Galerie d'art Desjardins,http://www.artsdrummondville.com/spectacles-drummondville/galerie-dart/presentation,"Galerie d'art Desjardins
175, RUE RINGUET
DRUMMONDVILLE, Quebec J2C 2P7
Canada
http://www.artsdrummondville.com/spectacles-drummondville/galerie-dart/presentation
(819) 477-5518

Notes/Details
Category : Art gallery: Contemporary

Read More"
Galerie d'art du centre culturel de l'Université de Sherbrooke,https://www.centrecultureludes.ca/billet-spectacle/galerie-dart-de-luniversite-de-sherbrooke/expositions.aspx/,"Galerie d'art du centre culturel de l'Université de Sherbrooke
2500, BOULEVARD DE L'UNIVERSITÉ
SHERBROOKE, Quebec J1K 2R1
Canada
https://www.centrecultureludes.ca/billet-spectacle/galerie-dart-de-luniversite-de-sherbrooke/expositions.aspx/
(819) 820-1000

Notes/Details
Category : Art gallery: Contemporary

Read More"
Galerie d'art du Parc,http://www.galeriedartduparc.qc.ca/accueil,"Galerie d'art du Parc
864, RUE DES URSULINES
TROIS-RIVIÈRES, Quebec G9A 5C1
Canada
http://www.galeriedartduparc.qc.ca/accueil
(819) 374-2355

Notes/Details
Category : Art gallery

Read More"
Galerie d'Art du Vieux Presbytère,http://www.sainte-flavie.net/attraits/attraits-galeries-d-a/110-galerie-d-art-du-centre-culturel-du-vieux-presbytere,"Galerie d'Art du Vieux Presbytère
505-A, ROUTE DE LA MER
SAINTE-FLAVIE, Quebec G0J 2L0
Canada
http://www.sainte-flavie.net/attraits/attraits-galeries-d-a/110-galerie-d-art-du-centre-culturel-du-vieux-presbytere
(418) 775-7050 x144

Notes/Details
Category : Art gallery

Read More"
Galerie d'art l'Union-Vie du Centre culturel de Drummondville,http://www.artsdrummondville.com/spectacles-drummondville/galerie-dart/presentation,"Galerie d'art l'Union-Vie du Centre culturel de Drummondville
175 RUE RINGUET
DRUMMONDVILLE, Quebec J2C 2P7
Canada
http://www.artsdrummondville.com/spectacles-drummondville/galerie-dart/presentation
(800) 265-5412

Notes/Details
Category : Art gallery: Contemporary

Read More"
Galerie d'art Louise et Reuben-Cohen de l'Université de Moncton,https://www.umoncton.ca/umcm-ga/,"Galerie d'art Louise et Reuben-Cohen de l'Université de Moncton
405 UNIVERSITÉ AVENUE
MONCTON, New Brunswick E1A 3E9
Canada
https://www.umoncton.ca/umcm-ga/
(506) 858-4088

Notes/Details
Category : Art gallery: Contemporary

Read More"
Galerie de l'UQAM,https://galerie.uqam.ca/,"Galerie de l'UQAM
PAVILLON JUDITH-JASMIN UNIVERSITÉ DU QUÉBEC A MONTRÉAL, 1400, RUE BERRI
MONTRÉAL, Quebec H3C 3P8
Canada
https://galerie.uqam.ca/
(514) 987-6150

Notes/Details
Category : Art gallery

Read More"
Galerie Leonard & Bina Ellen,http://ellengallery.concordia.ca/," 

Galerie Leonard & Bina Ellen
1400 MAISONNEUVE BOULEVARD OUEST
MONTRÉAL, Quebec H3G 1M8
Canada
http://ellengallery.concordia.ca/
(514) 848-2424 x4750

Notes/Details
Category : Art gallery

Read More
Galerie Montcalm, Maison du Citoyen
25, RUE LAURIER
GATINEAU, Quebec J8X 3Y9
Canada
https://www.musees.qc.ca/fr/musees/guide/galerie-montcalm
(819) 595-7488

Notes/Details
Category : Art gallery

Read More
Galerie Renée-Blain
7905, AVENUE SAN FRANCISCO
BROSSARD, Quebec J4X 2A4
Canada
https://www.musees.qc.ca/fr/musees/guide/galerie-renee-blain
(450) 923-6300

Notes/Details
Category : Art gallery: Contemporary

Read More
Galerie Sans Nom Coop Lté
140 BOTSFORD STREET, ROOM 16
MONCTON, New Brunswick E1C 4X5
Canada
https://www.galeriesansnom.org/
(506) 854-5381

Notes/Details
Category : Art gallery: Contemporary

Read More
Galerie SAW Gallery
67 NICHOLAS STREET
OTTAWA, Ontario K1N 7B9
Canada
https://saw-centre.com/
(613) 236-6181

Notes/Details
Category : Art gallery

Read More
Galiano Museum Society
519 GEORGESON BAY ROAD
GALIANO ISLAND, British Columbia V0N 1P0
Canada
http://galianomuseum.ca/
(250) 539-5328

Notes/Details
Category : Art gallery: Photography Cultural history: Community/Regional Library and/or Archive

Read More
Gallery 101 | Artists' Centre d'Artistes Inc.
280 CATHERINE STREET
OTTAWA, Ontario K1R 5T3
Canada
https://g101.ca/
(613) 230-2799

Notes/Details
Category : Art gallery

Read More
Gallery 1C03
515 PORTAGE AVENUE
WINNIPEG, Manitoba R3B 2E9
Canada
https://www.uwinnipeg.ca/art-gallery/
(204) 786-9253

Notes/Details
Category : Art gallery

Read More
Gallery 215
8247 HIGHWAY 215 SELMA
MAITLAND, Nova Scotia B0N 1T0
Canada
https://gallery215.wordpress.com/?fbclid=IwAR38XPGLGypvT2qIqE7TW6R52Y5n4twm_JHML0F2L0A3lIf7Cf6OJ_3nflg
(902) 261-2151

Notes/Details
Category : Art gallery: Contemporary

Read More
Gallery Gachet
9 WEST HASTINGS STREET
VANCOUVER, British Columbia V6B 1G4
Canada
http://gachet.org/
(604) 687-2468

Notes/Details
Category : Art gallery

Read More"
